NAME_0,NAME_1,NAME_2,ID_2,Mean_NDVI_001,Mean_NDVI_017,Mean_NDVI_033,Mean_NDVI_049,Mean_NDVI_065,Mean_NDVI_081,Mean_NDVI_097,Mean_NDVI_113,Mean_NDVI_129,Mean_NDVI_145,Mean_NDVI_161,Mean_NDVI_177,Mean_NDVI_193,Mean_NDVI_209,Mean_NDVI_225,Mean_NDVI_241,Mean_NDVI_257,Mean_NDVI_273,Mean_NDVI_289,Mean_NDVI_305,Mean_NDVI_321,Mean_NDVI_337,Mean_NDVI_353
Uganda,Kumi,Bukedea,UGA.29.1_1,0.513468735,0.471677575,0.439354177,0.410245377,0.431316667,0.479760341,0.532762084,0.615803204,0.645184023,0.658728386,0.649573925,0.637487551,0.631853122,0.627371046,0.611393755,0.599752839,0.59797648,0.606453852,0.614167559,0.623477697,0.614022547,0.579939173,0.55190665
Uganda,Kumi,Kumi,UGA.29.2_1,0.477487201,0.436479346,0.408929904,0.383274561,0.393988078,0.435597967,0.480302791,0.566502392,0.591903349,0.615719298,0.601627951,0.594378788,0.585348166,0.581305263,0.560194896,0.547952632,0.551234848,0.575825917,0.598450797,0.603298923,0.587719777,0.550580223,0.515755821
Uganda,Kumi,Ngora,UGA.29.3_1,0.490364379,0.451128787,0.423718225,0.394455651,0.399269112,0.432179438,0.486168047,0.563851834,0.596874083,0.612326864,0.596715266,0.58422071,0.575271006,0.570037988,0.549268994,0.548409112,0.547343077,0.569396095,0.593070888,0.600781183,0.589568817,0.55528071,0.518142249
Uganda,Kyenjojo,Kyaka,UGA.30.1_1,0.722920137,0.658788927,0.635843459,0.617567369,0.643166585,0.692379765,0.742837139,0.756758697,0.784453013,0.767691426,0.729040568,0.684431553,0.639572268,0.632126017,0.655517344,0.696576874,0.729037041,0.742672415,0.756126311,0.762027585,0.766207349,0.780894659,0.749730818
Uganda,Kyenjojo,Mwenge,UGA.30.2_1,0.72592093,0.678006759,0.649554797,0.629781395,0.664322238,0.71710625,0.748116497,0.78159564,0.797172456,0.790981831,0.771519331,0.747395058,0.715092515,0.701907413,0.719629142,0.7257375,0.741448692,0.752232413,0.75375218,0.780267951,0.782744186,0.785795276,0.760581613
Uganda,Lake Albert,Lake Albert,UGA.31.1_1,-0.068816085,-0.080139769,-0.067403209,-0.052809875,-0.03228463,-0.013485271,0.005596528,0.006261675,0.021098199,0.024582569,0.029864655,0.021598825,0.003636558,0.004999477,0.00985018,0.022182885,0.018391098,0.012554546,0.021277553,0.018032797,0.008220215,0.00161658,-0.031391739
Uganda,Lake Victoria,Lake Victoria,UGA.32.1_1,-0.015460343,-0.020115416,-0.00762871,0.000542894,0.001361501,0.009508731,0.01110692,0.007252895,0.004139313,0.002395008,-0.004631963,-0.015414848,-0.017445921,-0.013783323,-0.00093393,-0.000891546,0.003533034,-0.006871607,-0.006765765,-0.012369383,-0.009958819,-0.007481307,-0.005506853
Uganda,Lira,Dokolo,UGA.33.1_1,0.523460996,0.464242072,0.434250797,0.398518048,0.41510502,0.469365139,0.548826454,0.615961116,0.64809239,0.657869721,0.637347331,0.616809482,0.611878884,0.613695936,0.604101753,0.603256175,0.605078406,0.621061514,0.638889084,0.656156454,0.643020159,0.604721315,0.553389363
Uganda,Lira,Erute,UGA.33.2_1,0.546555956,0.475707478,0.44452773,0.40779143,0.418091529,0.469785043,0.539940768,0.614824156,0.657802515,0.672753805,0.663373263,0.667229649,0.670995632,0.675902052,0.664909596,0.661209662,0.668099073,0.676533554,0.699667505,0.711359629,0.695289345,0.648359166,0.58239047
Uganda,Lira,Kyoga,UGA.33.3_1,0.299224623,0.257370073,0.246390511,0.224487397,0.233459075,0.272063163,0.307876959,0.35710253,0.380602968,0.377537056,0.35490545,0.345643309,0.333808954,0.337747275,0.343463017,0.356020073,0.356484258,0.377404891,0.388560535,0.406021509,0.396633917,0.383163212,0.331442774
Uganda,Lira,Lira,UGA.33.4_1,0.490266667,0.432051442,0.40740637,0.382848197,0.396628045,0.437553085,0.49258758,0.546631571,0.593185136,0.599011699,0.591379607,0.59408774,0.594459655,0.597290785,0.584553125,0.586477003,0.602116827,0.604854768,0.626827444,0.639901763,0.620036258,0.577389984,0.524844151
Uganda,Lira,Moroto,UGA.33.5_1,0.499347062,0.444669334,0.419272971,0.389570593,0.400624566,0.457253106,0.533522104,0.614718299,0.636961947,0.651543593,0.634330162,0.644096642,0.648411248,0.653741242,0.647299776,0.639323447,0.6381,0.637849356,0.646094684,0.650168439,0.632179071,0.589895691,0.535502518
Uganda,Lira,Otuke,UGA.33.6_1,0.460987816,0.411453685,0.396697992,0.381455528,0.406370682,0.459902008,0.551186579,0.642843344,0.670873487,0.683271232,0.655951375,0.662948185,0.667979373,0.670232013,0.664078823,0.660366887,0.644108801,0.625960781,0.614876678,0.605844499,0.581741969,0.536402035,0.487362266
Uganda,Luwero,Bamunanika,UGA.34.1_1,0.679737824,0.632824856,0.606652594,0.589860339,0.620941354,0.649725793,0.709609438,0.748343156,0.775540346,0.771975072,0.750646542,0.733984294,0.713250504,0.705856484,0.70154049,0.70016513,0.710751225,0.718640058,0.733060231,0.743317651,0.755931556,0.741660807,0.713238617
Uganda,Luwero,Katikamu,UGA.34.2_1,0.698197181,0.655526949,0.630658458,0.621330514,0.647838516,0.676967247,0.721875954,0.761658541,0.782618408,0.781935075,0.764541459,0.74463864,0.722039967,0.711160697,0.714778109,0.708824544,0.715949254,0.728176285,0.739527778,0.754833499,0.76592471,0.751489884,0.728151078
Uganda,Luwero,Nakaseke,UGA.34.3_1,0.629600049,0.579960552,0.549776874,0.538663363,0.561788067,0.611347584,0.681288856,0.732489349,0.755512327,0.752403846,0.723184714,0.697948471,0.67694211,0.668423471,0.679655572,0.677383432,0.692311538,0.696326677,0.703962574,0.721774753,0.721936045,0.710963955,0.672571746
Uganda,Masaka,Bukomansimbi,UGA.35.1_1,0.669741418,0.626940638,0.618055887,0.579711915,0.606231206,0.627631064,0.620027234,0.642858014,0.720611631,0.731554184,0.681846525,0.63152,0.596211135,0.571852021,0.574902057,0.576957021,0.603577163,0.639423121,0.658402553,0.661498794,0.71568383,0.712474468,0.708794894
Uganda,Masaka,Bukoto,UGA.35.2_1,0.648947946,0.609754423,0.604291311,0.55300316,0.595582385,0.576717101,0.631726659,0.615262243,0.6900109,0.701631754,0.668647709,0.625412678,0.590939573,0.565686216,0.55679139,0.551256319,0.558881635,0.590315521,0.589432504,0.628876303,0.654960742,0.659026343,0.666443444
