NAME_0,NAME_1,NAME_2,ID_2,Mean_NDVI_001,Mean_NDVI_017,Mean_NDVI_033,Mean_NDVI_049,Mean_NDVI_065,Mean_NDVI_081,Mean_NDVI_097,Mean_NDVI_113,Mean_NDVI_129,Mean_NDVI_145,Mean_NDVI_161,Mean_NDVI_177,Mean_NDVI_193,Mean_NDVI_209,Mean_NDVI_225,Mean_NDVI_241,Mean_NDVI_257,Mean_NDVI_273,Mean_NDVI_289,Mean_NDVI_305,Mean_NDVI_321,Mean_NDVI_337,Mean_NDVI_353
Uganda,Kaberamaido,Kaberamaido,UGA.14.1_1,0.612021098,0.56657553,0.56302948,0.525095279,0.552830732,0.599388536,0.629599326,0.673149518,0.687699518,0.685848651,0.649061079,0.686673892,0.656236416,0.656585645,0.642197399,0.653506262,0.648342293,0.678587765,0.683090366,0.692459923,0.680858767,0.675980732,0.634601927
Uganda,Kaberamaido,Kalaki,UGA.14.2_1,0.672685631,0.636445327,0.609224766,0.57843493,0.596191121,0.649511332,0.698434229,0.733227336,0.744578388,0.744916706,0.719374065,0.715227336,0.715048715,0.722199416,0.713174416,0.722868692,0.711494626,0.73114486,0.750630607,0.754229439,0.742701168,0.734285397,0.696747897
Uganda,Kalangala,Bujumba,UGA.15.1_1,0.895665608,0.883539947,0.865030952,0.878176455,0.868601058,0.866244444,0.87841746,0.888272222,0.898124603,0.910824868,0.908428042,0.894345503,0.905157937,0.900621958,0.887707407,0.86826164,0.85257381,0.869746296,0.87211455,0.883341799,0.875000529,0.887374339,0.878743915
Uganda,Kalangala,Kyamuswa,UGA.15.2_1,0.932715459,0.907004831,0.900332367,0.902158454,0.884881159,0.896590821,0.907178261,0.912903865,0.920842512,0.931727053,0.927183092,0.930727053,0.919674396,0.932064251,0.91504686,0.890421739,0.896504831,0.884126087,0.884463768,0.913470048,0.906395652,0.918961353,0.92999372
Uganda,Kampala,Kampala,UGA.16.1_1,0.541834579,0.537728037,0.557302804,0.514685981,0.519371495,0.548043458,0.573528972,0.58421028,0.587195327,0.584452804,0.56096215,0.556726168,0.54513785,0.539335981,0.547042991,0.543257944,0.546480374,0.532918692,0.58512243,0.585964019,0.574768224,0.558290187,0.531388318
Uganda,Kamuli,Budiope,UGA.17.1_1,0.625452338,0.58027163,0.559410213,0.521666546,0.517768044,0.566663913,0.593250477,0.626860826,0.631065819,0.634868861,0.626673037,0.634581162,0.620862869,0.628583114,0.616156468,0.63183931,0.631912074,0.649917022,0.664586564,0.686206537,0.707668498,0.699339582,0.663109759
Uganda,Kamuli,Bugabula,UGA.17.2_1,0.76424021,0.746808852,0.694568192,0.673844861,0.692172918,0.735631958,0.763935559,0.805383271,0.804497374,0.807199325,0.786656714,0.775977044,0.762729107,0.759810053,0.747943286,0.76366144,0.752966467,0.773137884,0.805008702,0.798237509,0.810449887,0.793081695,0.771371493
Uganda,Kamuli,Bulamogi,UGA.17.3_1,0.72681063,0.680667126,0.665923031,0.634204331,0.624443504,0.666359941,0.700638976,0.745025984,0.765255315,0.765422638,0.738430709,0.742587795,0.722414961,0.718161909,0.710140748,0.712870472,0.716950886,0.740730709,0.760005217,0.763686516,0.768495472,0.755483661,0.728048622
Uganda,Kamuli,Buzaaya,UGA.17.4_1,0.753041909,0.749340249,0.685717635,0.664219087,0.687893776,0.741170539,0.771927801,0.811384647,0.806596888,0.793166598,0.772156846,0.761502282,0.749772407,0.744042116,0.736461826,0.728231535,0.754088797,0.764123444,0.796997303,0.791928216,0.792280705,0.78516888,0.76263444
Uganda,Kamwenge,Kibale,UGA.18.1_1,0.804775362,0.782477628,0.744820685,0.754205159,0.762991225,0.801246673,0.834338091,0.851815815,0.845124301,0.829534041,0.810944069,0.800373867,0.789520106,0.778674253,0.799696914,0.787526567,0.80544947,0.82251784,0.854663452,0.865906461,0.853050916,0.833301446,0.810208486
Uganda,Kamwenge,Kitagwenda,UGA.18.2_1,0.757938536,0.721075138,0.681200276,0.679137707,0.678996271,0.728216713,0.764846961,0.791809669,0.783453453,0.771726519,0.753446823,0.761255801,0.734386326,0.718364779,0.692776934,0.717243094,0.736391436,0.748368923,0.790392127,0.807395304,0.810200829,0.781292403,0.769470442
Uganda,Kanungu,Kinkiizi,UGA.19.1_1,0.792427255,0.771441711,0.742586472,0.742063395,0.741021883,0.78895252,0.800293833,0.824113196,0.822616114,0.815651194,0.799053979,0.777400398,0.764669894,0.751680305,0.75284118,0.755090517,0.771962268,0.791690782,0.818875531,0.837397679,0.827817507,0.817868103,0.803879443
Uganda,Kapchorwa,Kongasis,UGA.20.1_1,0.739047195,0.698175413,0.697817162,0.689423267,0.660388944,0.66795198,0.705315182,0.749429373,0.77400429,0.797924257,0.806608086,0.817683498,0.813642739,0.812445545,0.803067327,0.799838614,0.776421452,0.774607096,0.778121122,0.769737954,0.775791089,0.773344884,0.758767822
Uganda,Kapchorwa,Kween,UGA.20.2_1,0.666439339,0.628187287,0.611773674,0.587790591,0.592075976,0.60943023,0.684473774,0.739399099,0.75618979,0.774196997,0.767302402,0.768122623,0.758888989,0.766538839,0.755676877,0.754802903,0.735536036,0.731568268,0.755847948,0.72825956,0.734334535,0.727543243,0.699489389
